0.250009	0.249996
0.250019	0.249992
0.250028	0.249989
0.250037	0.249985
0.250046	0.249981
0.250056	0.249977
0.250065	0.249973
0.250074	0.24997
0.250083	0.249966
0.250093	0.249962
0.250102	0.249958
0.250111	0.249955
0.25012	0.249951
0.25013	0.249947
0.250139	0.249943
0.250148	0.249939
0.250157	0.249936
0.250167	0.249932
0.250176	0.249928
0.250185	0.249924
0.250194	0.24992
0.250204	0.249917
0.250213	0.249913
0.250222	0.249909
0.250231	0.249905
0.250241	0.249901
0.25025	0.249898
0.250259	0.249894
0.250268	0.24989
0.250278	0.249886
0.250287	0.249883
0.250296	0.249879
0.250305	0.249875
0.250315	0.249871
0.250324	0.249867
0.250333	0.249864
0.250342	0.24986
0.250352	0.249856
0.250361	0.249852
0.25037	0.249848
0.250379	0.249845
0.250389	0.249841
0.250398	0.249837
0.250407	0.249833
0.250416	0.249829
0.250426	0.249826
0.250435	0.249822
0.250444	0.249818
0.250453	0.249814
0.250463	0.24981
0.250472	0.249807
0.250481	0.249803
0.25049	0.249799
0.2505	0.249795
0.250509	0.249792
0.250518	0.249788
0.250527	0.249784
0.250537	0.24978
0.250546	0.249776
0.250555	0.249773
0.250564	0.249769
0.250574	0.249765
0.250583	0.249761
0.250592	0.249757
0.250601	0.249754
0.250611	0.24975
0.25062	0.249746
0.250629	0.249742
0.250638	0.249738
0.250648	0.249735
0.250657	0.249731
0.250666	0.249727
0.250675	0.249723
0.250685	0.249719
0.250694	0.249716
0.250703	0.249712
0.250712	0.249708
0.250722	0.249704
0.250731	0.2497
0.25074	0.249697
0.25075	0.249693
0.250759	0.249689
0.250768	0.249685
0.250777	0.249681
0.250787	0.249678
0.250796	0.249674
0.250805	0.24967
0.250814	0.249666
0.250824	0.249662
0.250833	0.249659
0.250842	0.249655
0.250851	0.249651
0.250861	0.249647
0.25087	0.249643
0.250879	0.24964
0.250888	0.249636
0.250898	0.249632
0.250907	0.249628
0.250916	0.249624
0.250925	0.249621
0.250935	0.249617
0.250944	0.249613
0.250953	0.249609
0.250962	0.249605
0.250972	0.249602
0.250981	0.249598
0.25099	0.249594
0.250999	0.24959
0.251009	0.249586
0.251018	0.249583
0.251027	0.249579
0.251036	0.249575
0.251046	0.249571
0.251055	0.249567
0.251064	0.249564
0.251073	0.24956
0.251083	0.249556
0.251092	0.249552
0.251101	0.249548
0.25111	0.249545
0.25112	0.249541
0.251129	0.249537
0.251138	0.249533
0.251147	0.249529
0.251156	0.249526
0.251166	0.249522
0.251175	0.249518
0.251184	0.249514
0.251193	0.24951
0.251203	0.249507
0.251212	0.249503
0.251221	0.249499
0.25123	0.249495
0.25124	0.249491
0.251249	0.249488
0.251258	0.249484
0.251267	0.24948
0.251277	0.249476
0.251286	0.249472
0.251295	0.249469
0.251304	0.249465
0.251314	0.249461
0.251323	0.249457
0.251332	0.249453
0.251341	0.24945
0.251351	0.249446
0.25136	0.249442
0.251369	0.249438
0.251378	0.249434
0.251388	0.249431
0.251397	0.249427
0.251406	0.249423
0.251415	0.249419
0.251425	0.249415
0.251434	0.249412
0.251443	0.249408
0.251452	0.249404
0.251462	0.2494
0.251471	0.249396
0.25148	0.249392
0.251489	0.249389
0.251499	0.249385
0.251508	0.249381
0.251517	0.249377
0.251526	0.249373
0.251536	0.24937
0.251545	0.249366
0.251554	0.249362
0.251563	0.249358
0.251573	0.249354
0.251582	0.249351
0.251591	0.249347
0.2516	0.249343
0.25161	0.249339
0.251619	0.249335
0.251628	0.249332
0.251637	0.249328
0.251647	0.249324
0.251656	0.24932
0.251665	0.249316
0.251674	0.249313
0.251684	0.249309
0.251693	0.249305
0.251702	0.249301
0.251711	0.249297
0.251721	0.249293
0.25173	0.24929
0.251739	0.249286
0.251748	0.249282
0.251758	0.249278
0.251767	0.249274
0.251776	0.249271
0.251785	0.249267
0.251795	0.249263
0.251804	0.249259
0.251813	0.249255
0.251822	0.249252
0.251832	0.249248
0.251841	0.249244
0.25185	0.24924
0.251859	0.249236
0.251869	0.249232
0.251878	0.249229
0.251887	0.249225
0.251896	0.249221
0.251905	0.249217
0.251915	0.249213
0.251924	0.24921
0.251933	0.249206
0.251942	0.249202
0.251952	0.249198
0.251961	0.249194
0.25197	0.249191
0.251979	0.249187
0.251989	0.249183
0.251998	0.249179
0.252007	0.249175
0.252016	0.249171
0.252026	0.249168
0.252035	0.249164
0.252044	0.24916
0.252053	0.249156
0.252063	0.249152
0.252072	0.249149
0.252081	0.249145
0.25209	0.249141
0.2521	0.249137
0.252109	0.249133
0.252118	0.249129
0.252127	0.249126
0.252137	0.249122
0.252146	0.249118
0.252155	0.249114
0.252164	0.24911
0.252174	0.249107
0.252183	0.249103
0.252192	0.249099
0.252201	0.249095
0.252211	0.249091
0.25222	0.249088
0.252229	0.249084
0.252238	0.24908
0.252247	0.249076
0.252257	0.249072
0.252266	0.249068
0.252275	0.249065
0.252284	0.249061
0.252294	0.249057
0.252303	0.249053
0.252312	0.249049
0.252321	0.249046
0.252331	0.249042
0.25234	0.249038
0.252349	0.249034
0.252358	0.24903
0.252368	0.249026
0.252377	0.249023
0.252386	0.249019
0.252395	0.249015
0.252405	0.249011
0.252414	0.249007
0.252423	0.249004
0.252432	0.249
0.252442	0.248996
0.252451	0.248992
0.25246	0.248988
0.252469	0.248984
0.252479	0.248981
0.252488	0.248977
0.252497	0.248973
0.252506	0.248969
0.252516	0.248965
0.252525	0.248961
0.252534	0.248958
0.252543	0.248954
0.252552	0.24895
0.252562	0.248946
0.252571	0.248942
0.25258	0.248939
0.252589	0.248935
0.252599	0.248931
0.252608	0.248927
0.252617	0.248923
0.252626	0.248919
0.252636	0.248916
0.252645	0.248912
0.252654	0.248908
0.252663	0.248904
0.252673	0.2489
0.252682	0.248897
0.252691	0.248893
0.2527	0.248889
0.25271	0.248885
0.252719	0.248881
0.252728	0.248877
0.252737	0.248874
0.252747	0.24887
0.252756	0.248866
0.252765	0.248862
0.252774	0.248858
0.252783	0.248854
0.252793	0.248851
0.252802	0.248847
0.252811	0.248843
0.25282	0.248839
0.25283	0.248835
0.252839	0.248831
0.252848	0.248828
0.252857	0.248824
0.252867	0.24882
0.252876	0.248816
0.252885	0.248812
0.252894	0.248809
0.252904	0.248805
0.252913	0.248801
0.252922	0.248797
0.252931	0.248793
0.252941	0.248789
0.25295	0.248786
0.252959	0.248782
0.252968	0.248778
0.252978	0.248774
0.252987	0.24877
0.252996	0.248766
0.253005	0.248763
0.253014	0.248759
0.253024	0.248755
0.253033	0.248751
0.253042	0.248747
0.253051	0.248743
0.253061	0.24874
0.25307	0.248736
0.253079	0.248732
0.253088	0.248728
0.253098	0.248724
0.253107	0.24872
0.253116	0.248717
0.253125	0.248713
0.253135	0.248709
0.253144	0.248705
0.253153	0.248701
0.253162	0.248698
0.253172	0.248694
0.253181	0.24869
0.25319	0.248686
0.253199	0.248682
0.253208	0.248678
0.253218	0.248675
0.253227	0.248671
0.253236	0.248667
0.253245	0.248663
0.253255	0.248659
0.253264	0.248655
0.253273	0.248652
0.253282	0.248648
0.253292	0.248644
0.253301	0.24864
0.25331	0.248636
0.253319	0.248632
0.253329	0.248629
0.253338	0.248625
0.253347	0.248621
0.253356	0.248617
0.253365	0.248613
0.253375	0.248609
0.253384	0.248606
0.253393	0.248602
0.253402	0.248598
0.253412	0.248594
0.253421	0.24859
0.25343	0.248586
0.253439	0.248583
0.253449	0.248579
0.253458	0.248575
0.253467	0.248571
0.253476	0.248567
0.253486	0.248563
0.253495	0.24856
0.253504	0.248556
0.253513	0.248552
0.253522	0.248548
0.253532	0.248544
0.253541	0.24854
0.25355	0.248537
0.253559	0.248533
0.253569	0.248529
0.253578	0.248525
0.253587	0.248521
0.253596	0.248517
0.253606	0.248514
0.253615	0.24851
0.253624	0.248506
0.253633	0.248502
0.253643	0.248498
0.253652	0.248494
0.253661	0.248491
0.25367	0.248487
0.253679	0.248483
0.253689	0.248479
0.253698	0.248475
0.253707	0.248471
0.253716	0.248468
0.253726	0.248464
0.253735	0.24846
0.253744	0.248456
0.253753	0.248452
0.253763	0.248448
0.253772	0.248444
0.253781	0.248441
0.25379	0.248437
0.2538	0.248433
0.253809	0.248429
0.253818	0.248425
0.253827	0.248421
0.253836	0.248418
0.253846	0.248414
0.253855	0.24841
0.253864	0.248406
0.253873	0.248402
0.253883	0.248398
0.253892	0.248395
